Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmpcnut,8/4/2005 0:00,2,1,,,0.025,<4>,,0.051,<4>,,0.092,<4>,C,0.041,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.0032,<4>,B - C,,<4>,,0.4232,<4>,,0.523,<4>,C,0.0998,<4>,,16.6,<4>,,10.4,<4>,,11.2,<4>,,2.02,<4>,,2.774,<4>,M,,<4>,M,,<4>,,21,<4>,M,,<4>,M,,<4>,,11.5,<4>,,123,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/4/2005 2:30,2,1,,,0.029,<4>,,0.048,<4>,,0.096,<4>,C,0.048,<4>,,0.033,<4>,,0.0024,<4>,C,0.0212,<4>,,0.0236,<4>,C,0.057,<4>,,0.3946,<4>,,0.6319,<4>,C,0.2373,<4>,,10.9,<4>,,6,<4>,,8.8,<4>,,2.66,<4>,,4.666,<4>,M,,<4>,M,,<4>,,11,<4>,M,,<4>,M,,<4>,,9.7,<4>,,200,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/4/2005 5:00,2,1,,,0.031,<4>,,0.053,<4>,,0.078,<4>,C,0.025,<4>,,0.036,<4>,,0.0026,<4>,C,0.0349,<4>,,0.0375,<4>,C,0.074,<4>,,0.4923,<4>,,0.6688,<4>,C,0.1765,<4>,,6.9,<4>,,3.8,<4>,,5.5,<4>,,1.86,<4>,,8.892,<4>,M,,<4>,M,,<4>,,5,<4>,M,,<4>,M,,<4>,,8.1,<4>,,233,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/4/2005 7:30,2,1,,,0.034,<4>,,0.052,<4>,,0.083,<4>,C,0.031,<4>,,0.036,<4>,,0.0019,<4>,C,0.0346,<4>,,0.0365,<4>,C,0.073,<4>,,0.5185,<4>,,0.6221,<4>,C,0.1036,<4>,,6.8,<4>,,4.1,<4>,,4.8,<4>,,1.67,<4>,,5.824,<4>,M,,<4>,M,,<4>,,7,<4>,M,,<4>,M,,<4>,,7.4,<4>,,223,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/4/2005 10:00,2,1,,,0.03,<4>,,0.055,<4>,,0.084,<4>,C,0.029,<4>,,0.022,<4>,B,0.0014,<4>,B - C,,<4>,,0.0211,<4>,C,0.043,<4>,,0.4639,<4>,,0.6643,<4>,C,0.2004,<4>,,11,<4>,,6.1,<4>,,8.6,<4>,,1.99,<4>,,4.217,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,8.5,<4>,,160,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/4/2005 12:30,2,1,,,0.031,<4>,,0.053,<4>,,0.092,<4>,C,0.039,<4>,,0.142,<4>,,0.0015,<4>,C,0.0258,<4>,,0.0273,<4>,C,0.169,<4>,,0.5032,<4>,,0.6065,<4>,C,0.1033,<4>,,9.6,<4>,,5.9,<4>,,6.5,<4>,,1.95,<4>,,5.514,<4>,M,,<4>,M,,<4>,,10,<4>,M,,<4>,M,,<4>,,8,<4>,,191,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,8/4/2005 15:00,2,1,,,0.029,<4>,,0.046,<4>,,0.075,<4>,C,0.029,<4>,,0.015,<4>,,0.0019,<4>,C,0.0258,<4>,,0.0277,<4>,C,0.043,<4>,,0.5402,<4>,,0.5962,<4>,C,0.056,<4>,,10.2,<4>,,6.9,<4>,,5.9,<4>,,2.12,<4>,,6.662,<4>,M,,<4>,M,,<4>,,6,<4>,M,,<4>,M,,<4>,,8.1,<4>,,233,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmssnut,9/19/2005 10:15,1,1,,,0.005,<4>,,0.016,<4>,,0.057,<4>,C,0.041,<4>,B,0.008,<4>,,0.0019,<4>,C,0.0017,<4>,,0.0036,<4>,B - C,,<4>,,0.1609,<4>,,0.2953,<4>,C,0.1344,<4>,,5.4,<4>,,4.2,<4>,,2.2,<4>,,2.39,<4>,,0.55,<4>,,55,<4>,,27.9,<4>,,33.2,<4>,,5.5,<4>,,7.9,<4>,,7.1,<4>,,2,<4>,,1.5,<4>,,1591,<4>,,402,<4>,C,1.376,<4>
gtmssnut,9/19/2005 10:16,1,2,,,0.006,<4>,,0.02,<4>,,0.047,<4>,C,0.027,<4>,B,0.008,<4>,,0.0018,<4>,C,0.0017,<4>,,0.0035,<4>,B - C,,<4>,,0.2009,<4>,,0.2679,<4>,C,0.067,<4>,,4.5,<4>,,3.4,<4>,,2.1,<4>,,2.28,<4>,,0.431,<4>,,33,<4>,,27.9,<4>,,33.2,<4>,,5.5,<4>,,7.9,<4>,,6.9,<4>,,3,<4>,,1.5,<4>,,1591,<4>,,402,<4>,C,1.376,<4>
gtmpinut,9/19/2005 12:10,1,1,,,0.027,<4>,,0.049,<4>,,0.086,<4>,C,0.037,<4>,,0.046,<4>,,0.0106,<4>,C,0.0072,<4>,,0.0178,<4>,C,0.064,<4>,,0.4467,<4>,,0.5369,<4>,C,0.0902,<4>,,4.6,<4>,,3.6,<4>,,1.9,<4>,,2.03,<4>,,2.826,<4>,,34,<4>,,29.5,<4>,,26,<4>,,4.6,<4>,,7.5,<4>,,5,<4>,,44,<4>,,1.2,<4>,,2149,<4>,,287.9,<4>,C,2.01,<4>
gtmpinut,9/19/2005 12:11,1,2,,,0.028,<4>,,0.054,<4>,,0.104,<4>,C,0.05,<4>,,0.042,<4>,,0.0111,<4>,C,0.0082,<4>,,0.0193,<4>,C,0.061,<4>,,0.4246,<4>,,0.5422,<4>,C,0.1176,<4>,,7.2,<4>,,5.6,<4>,,2.9,<4>,,2.06,<4>,,3.013,<4>,,32,<4>,,29.5,<4>,,26,<4>,,4.6,<4>,,7.5,<4>,,5.7,<4>,,44,<4>,,1.2,<4>,,2149,<4>,,287.9,<4>,C,2.01,<4>
gtmfmnut,9/19/2005 13:55,1,1,,,0.018,<4>,,0.042,<4>,,0.059,<4>,C,0.017,<4>,,0.02,<4>,,0.0054,<4>,C,0.0056,<4>,,0.011,<4>,C,0.031,<4>,,0.3213,<4>,,0.4036,<4>,C,0.0823,<4>,,3.7,<4>,,2.7,<4>,,1.8,<4>,,1.58,<4>,,2.107,<4>,,36,<4>,,29.7,<4>,,30.5,<4>,,5.2,<4>,,7.7,<4>,,5.2,<4>,,21,<4>,,1.4,<4>,,1652,<4>,,272.5,<4>,C,1.802,<4>
gtmfmnut,9/19/2005 13:56,1,2,,,0.021,<4>,,0.05,<4>,,0.066,<4>,C,0.016,<4>,,0.021,<4>,,0.0053,<4>,C,0.0054,<4>,,0.0107,<4>,C,0.032,<4>,,0.4174,<4>,,0.4389,<4>,C,0.0215,<4>,,3.8,<4>,,2.7,<4>,,2,<4>,,1.85,<4>,,1.581,<4>,,34,<4>,,29.7,<4>,,30.5,<4>,,5.2,<4>,,7.7,<4>,,5.5,<4>,,20,<4>,,1.4,<4>,,1652,<4>,,272.5,<4>,C,1.802,<4>
gtmpcnut,9/19/2005 16:30,1,1,,,0.03,<4>,,0.051,<4>,,0.098,<4>,C,0.047,<4>,,0.035,<4>,,0.006,<4>,C,0.0237,<4>,,0.0297,<4>,C,0.065,<4>,,0.4969,<4>,,0.5841,<4>,C,0.0872,<4>,,5.4,<4>,,4.2,<4>,,2.2,<4>,,2.48,<4>,,5.512,<4>,,18,<4>,,29.3,<4>,,6,<4>,,4.2,<4>,,7,<4>,,6.5,<4>,,308,<4>,,0.6,<4>,,662.1,<4>,,0.3,<4>,C,7.699,<4>
gtmpcnut,9/19/2005 16:31,1,2,,,0.03,<4>,,0.052,<4>,,0.079,<4>,C,0.027,<4>,,0.036,<4>,,0.0063,<4>,C,0.0242,<4>,,0.0305,<4>,C,0.067,<4>,,0.1308,<4>,,0.5857,<4>,C,0.4549,<4>,,5.3,<4>,,4,<4>,,2.4,<4>,,2.46,<4>,,6.231,<4>,,20,<4>,,29.3,<4>,,6,<4>,,4.2,<4>,,7,<4>,,5.8,<4>,,325,<4>,,0.6,<4>,,662.1,<4>,,0.3,<4>,C,7.699,<4>
gtmpcnut,9/26/2005 11:20,2,1,,,0.032,<4>,,0.065,<4>,,0.079,<4>,C,0.014,<4>,,0.024,<4>,,0.0087,<4>,C,0.0133,<4>,,0.022,<4>,C,0.046,<4>,,0.0817,<4>,,0.8717,<4>,C,0.79,<4>,,0.9,<4>,,0.4,<4>,,0.8,<4>,,1.18,<4>,,9.805,<4>,M,,<4>,M,,<4>,,0.3,<4>,M,,<4>,M,,<4>,,3.7,<4>,,369,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/26/2005 13:50,2,1,,,0.034,<4>,,0.064,<4>,,0.095,<4>,C,0.031,<4>,,0.01,<4>,,0.0081,<4>,C,0.014,<4>,,0.0221,<4>,C,0.032,<4>,,0.1801,<4>,,0.8179,<4>,C,0.6378,<4>,,2.8,<4>,,1.9,<4>,,1.6,<4>,,1.56,<4>,,8.163,<4>,M,,<4>,M,,<4>,,0.9,<4>,M,,<4>,M,,<4>,,5.5,<4>,,353,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/26/2005 16:20,2,1,,,0.034,<4>,,0.079,<4>,,0.102,<4>,C,0.023,<4>,,0.035,<4>,,0.0073,<4>,C,0.0171,<4>,,0.0244,<4>,C,0.059,<4>,,0.1066,<4>,,0.5197,<4>,C,0.4131,<4>,,6.1,<4>,,3.5,<4>,,4.7,<4>,,2.22,<4>,,5.166,<4>,M,,<4>,M,,<4>,,7.4,<4>,M,,<4>,M,,<4>,,7.5,<4>,,267,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/26/2005 18:50,2,1,,,0.032,<4>,,0.071,<4>,,0.1,<4>,C,0.029,<4>,,0.035,<4>,,0.0052,<4>,C,0.0015,<4>,,0.0067,<4>,C,0.042,<4>,,0.1309,<4>,,0.5427,<4>,C,0.4118,<4>,,6.9,<4>,,3.4,<4>,,6.3,<4>,,2.17,<4>,,6.174,<4>,M,,<4>,M,,<4>,,15.4,<4>,M,,<4>,M,,<4>,,8,<4>,,170,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/26/2005 21:20,2,1,,,0.031,<4>,,0.06,<4>,,0.094,<4>,C,0.034,<4>,,0.028,<4>,,0.0076,<4>,C,0.0213,<4>,,0.0289,<4>,C,0.057,<4>,,0.3851,<4>,,0.5802,<4>,C,0.1951,<4>,,3.7,<4>,,1.8,<4>,,3.4,<4>,,2.02,<4>,,5.568,<4>,M,,<4>,M,,<4>,,6.5,<4>,M,,<4>,M,,<4>,,6.6,<4>,,289,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/26/2005 23:50,2,1,,,0.041,<4>,,0.09,<4>,,0.098,<4>,C,0.008,<4>,,0.024,<4>,,0.0084,<4>,C,0.0157,<4>,,0.0241,<4>,C,0.048,<4>,,0.8043,<4>,,0.8576,<4>,C,0.0533,<4>,,1.6,<4>,,0.7,<4>,,1.7,<4>,,1.4,<4>,,6.146,<4>,M,,<4>,M,,<4>,,1.1,<4>,M,,<4>,M,,<4>,,4.7,<4>,,355,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/27/2005 2:20,2,1,,,0.034,<4>,,0.064,<4>,,0.09,<4>,C,0.026,<4>,,0.014,<4>,,0.0089,<4>,C,0.0144,<4>,,0.0233,<4>,C,0.037,<4>,,0.7153,<4>,,0.8798,<4>,C,0.1645,<4>,,1.4,<4>,,0.7,<4>,,1.3,<4>,,1.38,<4>,,6.243,<4>,M,,<4>,M,,<4>,,0.8,<4>,M,,<4>,M,,<4>,,4,<4>,,359,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/27/2005 4:50,2,1,,,0.032,<4>,,0.072,<4>,,0.114,<4>,C,0.042,<4>,,0.038,<4>,,0.0042,<4>,C,0.0098,<4>,,0.014,<4>,C,0.052,<4>,,0.5286,<4>,,0.625,<4>,C,0.0964,<4>,,3.5,<4>,,1.7,<4>,,3.2,<4>,,1.91,<4>,,6.503,<4>,M,,<4>,M,,<4>,,9.2,<4>,M,,<4>,M,,<4>,,6,<4>,,247,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/27/2005 7:20,2,1,,,0.037,<4>,,0.088,<4>,,0.112,<4>,C,0.024,<4>,,0.064,<4>,,0.0083,<4>,C,0.0185,<4>,,0.0268,<4>,C,0.091,<4>,,0.7291,<4>,,0.6725,<4>,N - C,,<4>,,3.8,<4>,,2.1,<4>,,3,<4>,,1.82,<4>,,5.5,<4>,M,,<4>,M,,<4>,,13.5,<4>,M,,<4>,M,,<4>,,6.3,<4>,,193,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/27/2005 9:50,2,1,,,0.038,<4>,,0.077,<4>,,0.086,<4>,C,0.009,<4>,,0.046,<4>,,0.0087,<4>,C,0.0186,<4>,,0.0273,<4>,C,0.073,<4>,,0.5855,<4>,,0.6567,<4>,C,0.0712,<4>,,2.9,<4>,,1.9,<4>,,1.8,<4>,,1.6,<4>,,8.271,<4>,M,,<4>,M,,<4>,,3.5,<4>,M,,<4>,M,,<4>,,4.6,<4>,,335,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,9/27/2005 12:20,2,1,,,0.036,<4>,,0.068,<4>,,0.162,<4>,C,0.094,<4>,,0.043,<4>,,0.0097,<4>,C,0.0164,<4>,,0.0261,<4>,C,0.069,<4>,,0.6094,<4>,,0.815,<4>,C,0.2056,<4>,,1.5,<4>,,0.8,<4>,,1.2,<4>,,1.47,<4>,,8.621,<4>,M,,<4>,M,,<4>,,1.4,<4>,M,,<4>,M,,<4>,,4.1,<4>,,359,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/3/2005 7:10,2,1,,,0.028,<4>,,0.053,<4>,,0.082,<4>,C,0.029,<4>,,0.042,<4>,,0.0117,<4>,C,0.0217,<4>,,0.0334,<4>,C,0.075,<4>,,0.5785,<4>,,0.8565,<4>,C,0.278,<4>,,2.2,<4>,,0.4,<4>,,3.1,<4>,,1.65,<4>,,5.691,<4>,M,,<4>,M,,<4>,,11.9,<4>,M,,<4>,M,,<4>,,4.9,<4>,,200,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/3/2005 9:40,2,1,,,0.04,<4>,,0.054,<4>,,0.116,<4>,C,0.062,<4>,,0.036,<4>,,0.0116,<4>,C,0.0141,<4>,,0.0257,<4>,C,0.062,<4>,,0.5555,<4>,,0.9588,<4>,C,0.4033,<4>,,6.2,<4>,,2.7,<4>,,6.3,<4>,,4.04,<4>,,3.065,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,16.1,<4>,,104,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmssnut,10/3/2005 9:45,1,1,,,0.013,<4>,,0.025,<4>,,0.044,<4>,C,0.019,<4>,,0.03,<4>,,0.0022,<4>,C,0.0005,<4>,,0.0027,<4>,C,0.033,<4>,,0.347,<4>,,0.3819,<4>,C,0.0349,<4>,,14.7,<4>,,0.9,<4>,,1,<4>,,1.87,<4>,,0.552,<4>,,31,<4>,,28.5,<4>,,32.1,<4>,,6.9,<4>,,7.6,<4>,,4.9,<4>,,7,<4>,,1.2,<4>,,904.7,<4>,,164.6,<4>,C,1.704,<4>
gtmssnut,10/3/2005 9:46,1,2,,,0.013,<4>,,0.027,<4>,,0.052,<4>,C,0.025,<4>,,0.03,<4>,,0.0024,<4>,C,0.0002,<4>,,0.0026,<4>,C,0.033,<4>,,0.3711,<4>,,0.4241,<4>,C,0.053,<4>,,3.6,<4>,,2.9,<4>,,1.3,<4>,,1.9,<4>,,0.659,<4>,,30,<4>,,28.5,<4>,,32.1,<4>,,6.9,<4>,,7.6,<4>,,4.8,<4>,,25,<4>,,1.2,<4>,,904.7,<4>,,164.6,<4>,C,1.704,<4>
gtmpinut,10/3/2005 11:20,1,1,,,0.034,<4>,,0.054,<4>,,0.074,<4>,C,0.02,<4>,,0.066,<4>,,0.0141,<4>,C,0.0111,<4>,,0.0252,<4>,C,0.091,<4>,,0.3996,<4>,,0.7042,<4>,C,0.3046,<4>,,3.1,<4>,,1.8,<4>,,2.4,<4>,,2,<4>,,1.963,<4>,,26,<4>,,28.1,<4>,,28.1,<4>,,7.6,<4>,,7.7,<4>,,4.8,<4>,,27,<4>,,1.3,<4>,,220.8,<4>,,29.5,<4>,C,2.013,<4>
gtmpinut,10/3/2005 11:21,1,2,,,0.035,<4>,,0.054,<4>,,0.07,<4>,C,0.016,<4>,,0.086,<4>,,0.0143,<4>,C,0.0109,<4>,,0.0252,<4>,C,0.111,<4>,,0.4,<4>,,0.7235,<4>,C,0.3235,<4>,,3.7,<4>,,2.4,<4>,,2.2,<4>,,1.95,<4>,,1.399,<4>,,26,<4>,,28.1,<4>,,28.1,<4>,,7.6,<4>,,7.7,<4>,,5,<4>,,26,<4>,,1.3,<4>,,220.8,<4>,,29.5,<4>,C,2.013,<4>
gtmpcnut,10/3/2005 12:10,2,1,,,0.028,<4>,,0.052,<4>,,0.095,<4>,C,0.043,<4>,,0.016,<4>,,0.0071,<4>,C,0.0048,<4>,,0.0119,<4>,C,0.028,<4>,,0.4364,<4>,,0.7214,<4>,C,0.285,<4>,,6.3,<4>,,3.5,<4>,,5.1,<4>,,2.42,<4>,,1.699,<4>,M,,<4>,M,,<4>,,24,<4>,M,,<4>,M,,<4>,,8.6,<4>,,62,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmfmnut,10/3/2005 13:00,1,1,,,0.022,<4>,,0.039,<4>,,0.068,<4>,C,0.029,<4>,,0.042,<4>,,0.0042,<4>,C,0.0071,<4>,,0.0113,<4>,C,0.053,<4>,,0.4514,<4>,,0.5051,<4>,C,0.0537,<4>,,2.7,<4>,,2,<4>,,1.2,<4>,,1.84,<4>,,1.65,<4>,,44,<4>,,28.2,<4>,,32.9,<4>,,7.9,<4>,,7.6,<4>,,5.7,<4>,,14,<4>,,1.1,<4>,,726.6,<4>,,114.2,<4>,C,1.85,<4>
gtmfmnut,10/3/2005 13:01,1,2,,,0.024,<4>,,0.04,<4>,,0.081,<4>,C,0.041,<4>,,0.04,<4>,,0.0039,<4>,C,0.0063,<4>,,0.0102,<4>,C,0.05,<4>,,0.414,<4>,,0.5691,<4>,C,0.1551,<4>,,2.6,<4>,,1.8,<4>,,1.4,<4>,,1.84,<4>,,1.308,<4>,,37,<4>,,28.2,<4>,,32.9,<4>,,7.9,<4>,,7.6,<4>,,5.2,<4>,,15,<4>,,1.1,<4>,,726.6,<4>,,114.2,<4>,C,1.85,<4>
gtmpcnut,10/3/2005 14:40,2,1,,,0.027,<4>,,0.057,<4>,,0.087,<4>,C,0.03,<4>,,0.025,<4>,,0.0092,<4>,C,0.0132,<4>,,0.0224,<4>,C,0.047,<4>,,0.5471,<4>,,0.8345,<4>,C,0.2874,<4>,,6.1,<4>,,3.1,<4>,,5.2,<4>,,2.36,<4>,,3.568,<4>,M,,<4>,M,,<4>,,18.3,<4>,M,,<4>,M,,<4>,,4.3,<4>,,118,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/3/2005 14:50,1,1,,,0.033,<4>,,0.055,<4>,,0.09,<4>,C,0.035,<4>,,0.044,<4>,,0.0076,<4>,C,0.0129,<4>,,0.0205,<4>,C,0.065,<4>,,0.5919,<4>,,0.7761,<4>,C,0.1842,<4>,,6.3,<4>,,4.5,<4>,,3.4,<4>,,2.43,<4>,,5.004,<4>,,21,<4>,,28.5,<4>,,17.8,<4>,,7.9,<4>,,7.8,<4>,,7.1,<4>,,145,<4>,M,,<4>,,418.6,<4>,,3.7,<4>,C,4.729,<4>
gtmpcnut,10/3/2005 14:51,1,2,,,0.033,<4>,,0.06,<4>,,0.112,<4>,C,0.052,<4>,,0.042,<4>,,0.0076,<4>,C,0.013,<4>,,0.0206,<4>,C,0.063,<4>,,0.5582,<4>,,1.0032,<4>,C,0.445,<4>,,7.1,<4>,,1.1,<4>,,10.5,<4>,,2.74,<4>,,3.539,<4>,,22,<4>,,28.5,<4>,,17.8,<4>,,7.9,<4>,,7.8,<4>,,7.1,<4>,,140,<4>,M,,<4>,,418.6,<4>,,3.7,<4>,C,4.729,<4>
gtmpcnut,10/3/2005 17:10,2,1,,,0.023,<4>,,0.046,<4>,,0.077,<4>,C,0.031,<4>,,0.024,<4>,,0.0088,<4>,C,0.0167,<4>,,0.0255,<4>,C,0.05,<4>,,0.5087,<4>,,0.8073,<4>,C,0.2986,<4>,,3.4,<4>,,1.6,<4>,,3.2,<4>,,2.51,<4>,,4.774,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,6.9,<4>,,175,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/3/2005 19:40,2,1,,,0.026,<4>,,0.049,<4>,,0.073,<4>,C,0.024,<4>,,0.036,<4>,,0.0094,<4>,C,0.017,<4>,,0.0264,<4>,C,0.062,<4>,,0.5589,<4>,,0.8253,<4>,C,0.2664,<4>,,2.2,<4>,,0.8,<4>,,2.6,<4>,,1.56,<4>,,5.56,<4>,M,,<4>,M,,<4>,,11.9,<4>,M,,<4>,M,,<4>,,4.3,<4>,,186,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/3/2005 22:10,2,1,,,0.03,<4>,,0.052,<4>,,0.096,<4>,C,0.044,<4>,,0.043,<4>,,0.0082,<4>,C,0.0107,<4>,,0.0189,<4>,C,0.062,<4>,,0.4436,<4>,,0.904,<4>,C,0.4604,<4>,,5.5,<4>,,2.6,<4>,,5.2,<4>,,3.19,<4>,,3.062,<4>,M,,<4>,M,,<4>,,20.2,<4>,M,,<4>,M,,<4>,,11.6,<4>,,97,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/4/2005 0:40,2,1,,,0.03,<4>,,0.053,<4>,,0.088,<4>,C,0.035,<4>,,0.042,<4>,,0.0069,<4>,C,0.007,<4>,,0.0139,<4>,C,0.056,<4>,,0.4359,<4>,,0.707,<4>,C,0.2711,<4>,,4.4,<4>,,2,<4>,,4.3,<4>,,2.23,<4>,,3.259,<4>,M,,<4>,M,,<4>,,22.6,<4>,M,,<4>,M,,<4>,,8,<4>,,78,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/4/2005 3:10,2,1,,,0.025,<4>,,0.05,<4>,,0.082,<4>,C,0.032,<4>,,0.024,<4>,,0.0082,<4>,C,0.0147,<4>,,0.0229,<4>,C,0.047,<4>,,0.5117,<4>,,0.8451,<4>,C,0.3334,<4>,,3.6,<4>,,1.3,<4>,,4,<4>,,2.13,<4>,,4.02,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,4.3,<4>,,126,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/4/2005 5:40,2,1,,,0.027,<4>,,0.068,<4>,,0.086,<4>,C,0.018,<4>,,0.034,<4>,,0.0075,<4>,C,0.0166,<4>,,0.0241,<4>,C,0.058,<4>,,0.4253,<4>,,0.9119,<4>,C,0.4866,<4>,,2.4,<4>,,1,<4>,,2.5,<4>,,2,<4>,,5.395,<4>,M,,<4>,M,,<4>,,10.9,<4>,M,,<4>,M,,<4>,,3.5,<4>,,193,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,10/4/2005 8:10,2,1,,,0.028,<4>,,0.053,<4>,,0.07,<4>,C,0.017,<4>,,0.036,<4>,,0.0077,<4>,C,0.0172,<4>,,0.0249,<4>,C,0.061,<4>,,0.566,<4>,,0.81,<4>,C,0.244,<4>,,2.9,<4>,,1.4,<4>,,2.6,<4>,,2.3,<4>,,5.765,<4>,M,,<4>,M,,<4>,,12.8,<4>,M,,<4>,M,,<4>,,4.3,<4>,,177,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmssnut,11/14/2005 9:10,1,1,,,0.013,<4>,,0.034,<4>,,0.05,<4>,C,0.016,<4>,,0.032,<4>,,0.0023,<4>,C,0.0048,<4>,,0.0071,<4>,C,0.039,<4>,,0.4211,<4>,,0.4724,<4>,C,0.0513,<4>,,1.9,<4>,,1.1,<4>,,1.4,<4>,,0.46,<4>,,0.535,<4>,,40,<4>,,21.8,<4>,,30,<4>,,6.3,<4>,,8,<4>,,3.9,<4>,,9,<4>,,1.5,<4>,,411.6,<4>,,95,<4>,C,1.466,<4>
gtmssnut,11/14/2005 9:11,1,2,,,0.013,<4>,,0.027,<4>,,0.057,<4>,C,0.03,<4>,,0.044,<4>,,0.0024,<4>,C,0.0042,<4>,,0.0066,<4>,C,0.051,<4>,,0.4141,<4>,,0.4805,<4>,C,0.0664,<4>,,2.4,<4>,,1.8,<4>,,1.1,<4>,,0.84,<4>,,0.519,<4>,,46,<4>,,21.8,<4>,,30,<4>,,6.3,<4>,,8,<4>,,3.4,<4>,,11,<4>,,1.5,<4>,,411.6,<4>,,95,<4>,C,1.466,<4>
gtmpinut,11/14/2005 10:05,1,1,,,0.033,<4>,,0.046,<4>,,0.09,<4>,C,0.044,<4>,,0.019,<4>,,0.0043,<4>,C,0.0257,<4>,,0.03,<4>,C,0.049,<4>,,0.8669,<4>,,0.9283,<4>,C,0.0614,<4>,,1.8,<4>,,1.1,<4>,,1.3,<4>,,1.42,<4>,,4.296,<4>,,41,<4>,,21.4,<4>,,20.4,<4>,,5.7,<4>,,7.6,<4>,,8.9,<4>,,164,<4>,,0.9,<4>,,1444,<4>,,63.1,<4>,C,3.13,<4>
gtmpinut,11/14/2005 10:06,1,2,,,0.035,<4>,,0.05,<4>,,0.084,<4>,C,0.034,<4>,,0.044,<4>,,0.0026,<4>,C,0.0351,<4>,,0.0377,<4>,C,0.082,<4>,,0.8814,<4>,,1.0302,<4>,C,0.1488,<4>,,1.8,<4>,,1.1,<4>,,1.3,<4>,,1.33,<4>,,1.77,<4>,,37,<4>,,21.4,<4>,,20.4,<4>,,5.7,<4>,,7.6,<4>,,8.4,<4>,,168,<4>,,0.9,<4>,,1444,<4>,,63.1,<4>,C,3.13,<4>
