Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmpcnut,3/17/2004 21:40,2,1,,,0.024,<4>,,0.05,<4>,,0.062,<4>,C,0.012,<4>,,0.012,<4>,,0.0052,<4>,C,0.008,<4>,,0.0132,<4>,C,0.025,<4>,,0.8051,<4>,,0.9485,<4>,C,0.1434,<4>,,1.7,<4>,,0.9,<4>,,1.4,<4>,,2.34,<4>,,3.661,<4>,M,,<4>,M,,<4>,,1,<4>,M,,<4>,M,,<4>,,5.2,<4>,,325,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/18/2004 0:10,2,1,,,0.024,<4>,,0.038,<4>,,0.066,<4>,C,0.028,<4>,,0.017,<4>,,0.0049,<4>,C,0.0076,<4>,,0.0125,<4>,C,0.03,<4>,,0.703,<4>,,0.9299,<4>,C,0.2269,<4>,,1.9,<4>,,1.1,<4>,,1.4,<4>,,2.56,<4>,,3.624,<4>,M,,<4>,M,,<4>,,1,<4>,M,,<4>,M,,<4>,,6.5,<4>,,288,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/18/2004 2:40,2,1,,,0.024,<4>,,0.044,<4>,,0.064,<4>,C,0.02,<4>,,0.023,<4>,,0.0055,<4>,C,0.0093,<4>,,0.0148,<4>,C,0.038,<4>,,0.8044,<4>,,0.9916,<4>,C,0.1872,<4>,,1.7,<4>,,1,<4>,,1.2,<4>,,2.21,<4>,,3.458,<4>,M,,<4>,M,,<4>,,1,<4>,M,,<4>,M,,<4>,,5.3,<4>,,343,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/18/2004 5:10,2,1,,,0.025,<4>,,0.045,<4>,,0.058,<4>,C,0.013,<4>,,0.02,<4>,,0.0057,<4>,C,0.0104,<4>,,0.0161,<4>,C,0.036,<4>,,0.8715,<4>,,0.9236,<4>,C,0.0521,<4>,,0.9,<4>,,0.9,<4>,,0.1,<4>,,4.35,<4>,,3.959,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,4,<4>,,354,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/18/2004 7:40,2,1,,,0.026,<4>,,0.046,<4>,,0.061,<4>,C,0.015,<4>,,0.021,<4>,,0.0059,<4>,C,0.0115,<4>,,0.0174,<4>,C,0.038,<4>,,0.8656,<4>,,0.9099,<4>,C,0.0443,<4>,,1.1,<4>,,0.9,<4>,,0.4,<4>,,1.52,<4>,,3.446,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,5,<4>,,353,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/18/2004 10:10,2,1,,,0.026,<4>,,0.046,<4>,,0.064,<4>,C,0.018,<4>,,0.023,<4>,,0.0059,<4>,C,0.0122,<4>,,0.0181,<4>,C,0.041,<4>,,0.8181,<4>,,0.908,<4>,C,0.0899,<4>,,1.2,<4>,,0.8,<4>,,0.8,<4>,,1.53,<4>,,3.895,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,4.2,<4>,,350,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/18/2004 12:40,2,1,,,0.027,<4>,,0.045,<4>,,0.063,<4>,C,0.018,<4>,,0.017,<4>,,0.006,<4>,C,0.0113,<4>,,0.0173,<4>,C,0.034,<4>,,0.8685,<4>,,0.897,<4>,C,0.0285,<4>,,1.6,<4>,,1.1,<4>,,1,<4>,,2.11,<4>,,3.806,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,6.9,<4>,,360,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,3/18/2004 15:10,2,1,,,0.027,<4>,,0.045,<4>,,0.064,<4>,C,0.019,<4>,,0.014,<4>,,0.0061,<4>,C,0.0117,<4>,,0.0178,<4>,C,0.032,<4>,,0.8904,<4>,,0.9445,<4>,C,0.0541,<4>,,1.7,<4>,,1.1,<4>,,1.1,<4>,,2.06,<4>,,3.519,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,5.7,<4>,,371,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,4/14/2004 6:42,1,1,,,0.018,<4>,,0.022,<4>,,0.036,<4>,C,0.014,<4>,,0.082,<4>,B,0.0014,<4>,C - B,,<4>,,0.0156,<4>,C,0.098,<4>,,0.2056,<4>,,0.2515,<4>,C,0.0459,<4>,,4.7,<4>,,3.6,<4>,,2,<4>,,0.87,<4>,,1.374,<4>,,45,<4>,,20.1,<4>,,32.4,<4>,,5.5,<4>,,7.9,<4>,,0.6,<4>,,12,<4>,,1.2,<4>,,197.4,<4>,,27.7,<4>,C,1.964,<4>
gtmssnut,4/14/2004 6:43,1,2,,,0.017,<4>,,0.028,<4>,,0.052,<4>,C,0.024,<4>,,0.107,<4>,B,0.0014,<4>,C - B,,<4>,,0.0155,<4>,C,0.123,<4>,,0.2409,<4>,,0.3142,<4>,C,0.0733,<4>,,4.9,<4>,,3.9,<4>,,1.8,<4>,,0.87,<4>,,1.082,<4>,,45,<4>,,20.1,<4>,,32.4,<4>,,5.5,<4>,,7.9,<4>,,0.6,<4>,,18,<4>,,1.2,<4>,,197.4,<4>,,27.7,<4>,C,1.964,<4>
gtmpinut,4/14/2004 8:08,1,1,,,0.013,<4>,,0.031,<4>,,0.053,<4>,C,0.022,<4>,,0.034,<4>,B,0.0014,<4>,C - B,,<4>,,0.0081,<4>,C,0.042,<4>,,0.2623,<4>,,0.3263,<4>,C,0.064,<4>,,8.5,<4>,,6.7,<4>,,3.4,<4>,,1.6,<4>,,1.869,<4>,,63,<4>,,20.1,<4>,,30.6,<4>,,6,<4>,,7.8,<4>,,5.1,<4>,,25,<4>,,1,<4>,,921.6,<4>,,73.9,<4>,C,2.523,<4>
gtmpinut,4/14/2004 8:09,1,2,,,0.014,<4>,,0.026,<4>,,0.06,<4>,C,0.034,<4>,,0.035,<4>,B,0.0014,<4>,C - B,,<4>,,0.009,<4>,C,0.044,<4>,,0.3387,<4>,,0.3476,<4>,C,0.0089,<4>,,9,<4>,,6.8,<4>,,4,<4>,,1.79,<4>,,1.778,<4>,,49,<4>,,20.1,<4>,,30.6,<4>,,6,<4>,,7.8,<4>,,4.2,<4>,,21,<4>,,1,<4>,,921.6,<4>,,73.9,<4>,C,2.523,<4>
gtmpcnut,4/14/2004 11:45,2,1,,,0.033,<4>,,0.047,<4>,,0.07,<4>,C,0.023,<4>,,0.042,<4>,,0.0029,<4>,C,0.0072,<4>,,0.0101,<4>,C,0.052,<4>,,0.328,<4>,,0.4564,<4>,C,0.1284,<4>,,7.2,<4>,,5.6,<4>,,2.9,<4>,,1.46,<4>,,4.981,<4>,M,,<4>,M,,<4>,,8,<4>,M,,<4>,M,,<4>,,2.9,<4>,,131,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/14/2004 11:50,1,1,,,0.036,<4>,,0.046,<4>,,0.069,<4>,C,0.023,<4>,,0.074,<4>,,0.0028,<4>,C,0.0057,<4>,,0.0085,<4>,C,0.083,<4>,,0.4258,<4>,,0.6022,<4>,C,0.1764,<4>,,8.8,<4>,,7.3,<4>,,2.9,<4>,,1.56,<4>,,4.761,<4>,,16,<4>,,19,<4>,,6.3,<4>,,7.3,<4>,,8,<4>,,3.9,<4>,,140,<4>,,0.8,<4>,,1952,<4>,,41.7,<4>,C,3.846,<4>
gtmpcnut,4/14/2004 11:51,1,2,,,0.033,<4>,,0.047,<4>,,0.07,<4>,C,0.023,<4>,,0.081,<4>,,0.0029,<4>,C,0.0057,<4>,,0.0086,<4>,C,0.09,<4>,,0.4236,<4>,,0.5384,<4>,C,0.1148,<4>,,8.8,<4>,,7.3,<4>,,3,<4>,,1.65,<4>,,5.021,<4>,,18,<4>,,19,<4>,,6.3,<4>,,7.3,<4>,,8,<4>,,2.9,<4>,,134,<4>,,0.8,<4>,,1952,<4>,,41.7,<4>,C,3.846,<4>
gtmpcnut,4/14/2004 14:15,2,1,,,0.031,<4>,,0.045,<4>,,0.078,<4>,C,0.033,<4>,,0.046,<4>,,0.0028,<4>,C,0.0067,<4>,,0.0095,<4>,C,0.056,<4>,,0.3868,<4>,,0.497,<4>,C,0.1102,<4>,,11.1,<4>,,9.3,<4>,,3.5,<4>,,2.1,<4>,,4.829,<4>,M,,<4>,M,,<4>,,7,<4>,M,,<4>,M,,<4>,,5.6,<4>,,135,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/14/2004 16:45,2,1,,,0.029,<4>,,0.046,<4>,,0.069,<4>,C,0.023,<4>,,0.041,<4>,,0.0027,<4>,C,0.0034,<4>,,0.0061,<4>,C,0.047,<4>,,0.3178,<4>,,0.4199,<4>,C,0.1021,<4>,,7.3,<4>,,5.5,<4>,,3.4,<4>,,1.74,<4>,,6.659,<4>,M,,<4>,M,,<4>,,7,<4>,M,,<4>,M,,<4>,,5.4,<4>,,142,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/14/2004 19:15,2,1,,,0.03,<4>,,0.043,<4>,,0.08,<4>,C,0.037,<4>,,0.043,<4>,,0.0034,<4>,C,0.0051,<4>,,0.0085,<4>,C,0.052,<4>,,0.3344,<4>,,0.4276,<4>,C,0.0932,<4>,,9,<4>,,6.7,<4>,,4.2,<4>,,2.06,<4>,,5.872,<4>,M,,<4>,M,,<4>,,10,<4>,M,,<4>,M,,<4>,,5.7,<4>,,129,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/14/2004 21:45,2,1,,,0.03,<4>,,0.046,<4>,,0.077,<4>,C,0.031,<4>,,0.063,<4>,,0.0037,<4>,C,0.0075,<4>,,0.0112,<4>,C,0.074,<4>,,0.3681,<4>,,0.4205,<4>,C,0.0524,<4>,,9.2,<4>,,6.8,<4>,,4.4,<4>,,1.7,<4>,,5.712,<4>,M,,<4>,M,,<4>,,11,<4>,M,,<4>,M,,<4>,,5.2,<4>,,123,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/15/2004 0:15,2,1,,,0.033,<4>,,0.046,<4>,,0.077,<4>,C,0.031,<4>,,0.074,<4>,,0.0038,<4>,C,0.0117,<4>,,0.0155,<4>,C,0.09,<4>,,0.3528,<4>,,0.4184,<4>,C,0.0656,<4>,,8.4,<4>,,6.5,<4>,,3.6,<4>,,1.97,<4>,,5.544,<4>,M,,<4>,M,,<4>,,12,<4>,M,,<4>,M,,<4>,,4.1,<4>,,122,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/15/2004 2:45,2,1,,,0.03,<4>,,0.045,<4>,,0.079,<4>,C,0.034,<4>,,0.067,<4>,,0.0037,<4>,C,0.0104,<4>,,0.0141,<4>,C,0.081,<4>,,0.386,<4>,,0.4374,<4>,C,0.0514,<4>,,8.2,<4>,,5.8,<4>,,4.4,<4>,,2.74,<4>,,4.685,<4>,M,,<4>,M,,<4>,,13,<4>,M,,<4>,M,,<4>,,4.8,<4>,,119,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/15/2004 5:15,2,1,,,0.031,<4>,,0.045,<4>,,0.072,<4>,C,0.027,<4>,,0.064,<4>,,0.0037,<4>,C,0.0111,<4>,,0.0148,<4>,C,0.079,<4>,,0.436,<4>,,0.4941,<4>,C,0.0581,<4>,,6,<4>,,3.9,<4>,,3.8,<4>,,4.21,<4>,,4.766,<4>,M,,<4>,M,,<4>,,14,<4>,M,,<4>,M,,<4>,,4.4,<4>,,120,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/15/2004 7:45,2,1,,,0.032,<4>,,0.047,<4>,,0.1,<4>,C,0.053,<4>,,0.085,<4>,,0.0038,<4>,C,0.0105,<4>,,0.0143,<4>,C,0.099,<4>,,0.3364,<4>,,0.4545,<4>,C,0.1181,<4>,,10.2,<4>,,6.8,<4>,,6.2,<4>,,3.28,<4>,,5.281,<4>,M,,<4>,M,,<4>,,16,<4>,M,,<4>,M,,<4>,,4.2,<4>,,112,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmfmnut,4/15/2004 8:49,1,1,,,0.011,<4>,,0.037,<4>,,0.046,<4>,C,0.009,<4>,,0.108,<4>,,0.0034,<4>,C,0.022,<4>,,0.0254,<4>,C,0.133,<4>,,0.2202,<4>,,0.3033,<4>,C,0.0831,<4>,,3.6,<4>,,2.9,<4>,,1.4,<4>,M,,<4>,,1.015,<4>,,40,<4>,,17.4,<4>,,33.2,<4>,,6.1,<4>,,8,<4>,,2.1,<4>,,13,<4>,,1.3,<4>,,1179,<4>,,319.2,<4>,C,1.307,<4>
gtmfmnut,4/15/2004 8:50,1,2,,,0.022,<4>,,0.039,<4>,,0.054,<4>,C,0.015,<4>,,0.176,<4>,,0.0031,<4>,C,0.0209,<4>,,0.024,<4>,C,0.2,<4>,,0.209,<4>,,0.22,<4>,C,0.011,<4>,,4.2,<4>,,3,<4>,,2.1,<4>,M,,<4>,,1.558,<4>,,42,<4>,,17.4,<4>,,33.2,<4>,,6.1,<4>,,8,<4>,,4.4,<4>,,13,<4>,,1.3,<4>,,1179,<4>,,319.2,<4>,C,1.307,<4>
gtmpcnut,4/15/2004 10:15,2,1,,,0.031,<4>,,0.047,<4>,,0.081,<4>,C,0.034,<4>,,0.055,<4>,,0.0038,<4>,C,0.0114,<4>,,0.0152,<4>,C,0.07,<4>,,0.3936,<4>,,0.4512,<4>,C,0.0576,<4>,,10.1,<4>,,7.5,<4>,,4.8,<4>,,3.65,<4>,,5.125,<4>,M,,<4>,M,,<4>,,19,<4>,M,,<4>,M,,<4>,,5.3,<4>,,112,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,4/15/2004 12:45,2,1,,,0.031,<4>,,0.047,<4>,,0.074,<4>,C,0.027,<4>,,0.224,<4>,,0.0039,<4>,C,0.0121,<4>,,0.016,<4>,C,0.24,<4>,,0.4231,<4>,,0.4264,<4>,C,0.0033,<4>,,10.3,<4>,,8.3,<4>,,3.9,<4>,,2.37,<4>,,5.029,<4>,M,,<4>,M,,<4>,,19,<4>,M,,<4>,M,,<4>,,3.9,<4>,,110,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/4/2004 7:25,1,1,,,0.029,<4>,,0.055,<4>,,0.085,<4>,C,0.03,<4>,,0.053,<4>,,0.0034,<4>,C,0.025,<4>,,0.0284,<4>,C,0.081,<4>,,0.5289,<4>,,0.6247,<4>,C,0.0958,<4>,,8.5,<4>,,6.7,<4>,,3.3,<4>,,1.26,<4>,,6.966,<4>,,15,<4>,,22.5,<4>,,8.8,<4>,,5.6,<4>,,7.3,<4>,,6.1,<4>,,81,<4>,,0.9,<4>,,269.3,<4>,,9.9,<4>,C,3.303,<4>
gtmpcnut,5/4/2004 7:26,1,2,,,0.029,<4>,,0.055,<4>,,0.08,<4>,C,0.025,<4>,,0.066,<4>,,0.0033,<4>,C,0.0225,<4>,,0.0258,<4>,C,0.092,<4>,,0.5539,<4>,,0.7133,<4>,C,0.1594,<4>,,8.8,<4>,,6.9,<4>,,3.5,<4>,,1.52,<4>,,7.088,<4>,M,,<4>,,22.5,<4>,,8.8,<4>,,5.6,<4>,,7.3,<4>,,6.6,<4>,,80,<4>,,0.9,<4>,,269.3,<4>,,9.9,<4>,C,3.303,<4>
gtmpcnut,5/4/2004 7:45,2,1,,,0.05,<4>,,0.081,<4>,,0.085,<4>,C,0.004,<4>,,0.024,<4>,,0.0023,<4>,C,0.0169,<4>,,0.0192,<4>,C,0.043,<4>,,0.4731,<4>,,0.5872,<4>,C,0.1141,<4>,,7.5,<4>,,4.7,<4>,,5.1,<4>,,1.3,<4>,,6.326,<4>,M,,<4>,M,,<4>,,11,<4>,M,,<4>,M,,<4>,,6.4,<4>,,78,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpinut,5/4/2004 9:45,1,1,,,0.018,<4>,,0.037,<4>,,0.057,<4>,C,0.02,<4>,,0.088,<4>,,0.0039,<4>,C,0.0363,<4>,,0.0402,<4>,C,0.128,<4>,,0.5146,<4>,,0.7815,<4>,C,0.2669,<4>,,5.2,<4>,,3.5,<4>,,3.2,<4>,,0.72,<4>,,2.929,<4>,,42,<4>,,23.2,<4>,,30.3,<4>,,5.6,<4>,,7.8,<4>,,8.1,<4>,,16,<4>,,1.3,<4>,,1612,<4>,,361.7,<4>,C,1.494,<4>
gtmpinut,5/4/2004 9:46,1,2,,,0.019,<4>,,0.037,<4>,,0.059,<4>,C,0.022,<4>,,0.124,<4>,,0.0042,<4>,C,0.0379,<4>,,0.0421,<4>,C,0.166,<4>,,0.4746,<4>,,0.7801,<4>,C,0.3055,<4>,,5,<4>,,3.2,<4>,,3.1,<4>,,0.94,<4>,,2.891,<4>,,44,<4>,,23.2,<4>,,30.3,<4>,,5.6,<4>,,7.8,<4>,,7.6,<4>,,16,<4>,,1.3,<4>,,1612,<4>,,361.7,<4>,C,1.494,<4>
gtmpcnut,5/4/2004 10:15,2,1,,,0.022,<4>,,0.093,<4>,,0.094,<4>,C,0.001,<4>,,0.061,<4>,,0.0023,<4>,C,0.0074,<4>,,0.0097,<4>,C,0.071,<4>,,0.4902,<4>,,0.5841,<4>,C,0.0939,<4>,,12,<4>,,8.4,<4>,,6.7,<4>,,1.75,<4>,,4.655,<4>,M,,<4>,M,,<4>,,20,<4>,M,,<4>,M,,<4>,,11.4,<4>,,60,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,5/4/2004 12:10,1,1,,,0.028,<4>,,0.041,<4>,,0.072,<4>,C,0.031,<4>,,0.126,<4>,,0.0063,<4>,C,0.0569,<4>,,0.0632,<4>,C,0.189,<4>,,0.4301,<4>,,0.5155,<4>,C,0.0854,<4>,,4,<4>,,3,<4>,,1.7,<4>,,0.71,<4>,,3.063,<4>,,47,<4>,,23.4,<4>,,31.1,<4>,,5.9,<4>,,7.9,<4>,,9.5,<4>,,12,<4>,,1.1,<4>,,895.3,<4>,,93.7,<4>,C,2.257,<4>
gtmssnut,5/4/2004 12:11,1,2,,,0.028,<4>,,0.042,<4>,,0.067,<4>,C,0.025,<4>,,0.122,<4>,,0.0064,<4>,C,0.0585,<4>,,0.0649,<4>,C,0.187,<4>,,0.3546,<4>,,0.563,<4>,C,0.2084,<4>,,3.3,<4>,,2.3,<4>,,1.7,<4>,,0.74,<4>,,3.12,<4>,,34,<4>,,23.4,<4>,,31.1,<4>,,5.9,<4>,,7.9,<4>,,7.5,<4>,,10,<4>,,1.1,<4>,,895.3,<4>,,93.7,<4>,C,2.257,<4>
gtmpcnut,5/4/2004 12:45,2,1,,,0.02,<4>,,0.078,<4>,,0.081,<4>,C,0.003,<4>,,0.045,<4>,,0.0022,<4>,C,0.0068,<4>,,0.009,<4>,C,0.054,<4>,,0.4842,<4>,,0.8664,<4>,C,0.3822,<4>,,12.6,<4>,,9.2,<4>,,6.3,<4>,,1.04,<4>,,4.759,<4>,M,,<4>,M,,<4>,,20,<4>,M,,<4>,M,,<4>,,7.6,<4>,,59,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/4/2004 15:15,2,1,,,0.025,<4>,,0.077,<4>,,0.078,<4>,C,0.001,<4>,,0.047,<4>,,0.0023,<4>,C,0.0105,<4>,,0.0128,<4>,C,0.06,<4>,,0.5175,<4>,,0.5492,<4>,C,0.0317,<4>,,11.2,<4>,,8,<4>,,5.8,<4>,,0.95,<4>,,5.654,<4>,M,,<4>,M,,<4>,,13,<4>,M,,<4>,M,,<4>,,5.8,<4>,,77,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/4/2004 17:45,2,1,,,0.029,<4>,,0.075,<4>,,0.076,<4>,C,0.001,<4>,,0.049,<4>,,0.0022,<4>,C,0.01,<4>,,0.0122,<4>,C,0.061,<4>,,0.5111,<4>,,0.5422,<4>,C,0.0311,<4>,,9.7,<4>,,7,<4>,,4.9,<4>,,1.42,<4>,,6.585,<4>,M,,<4>,M,,<4>,,10,<4>,M,,<4>,M,,<4>,,5.3,<4>,,85,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/4/2004 20:15,2,1,,,0.026,<4>,,0.078,<4>,,0.08,<4>,C,0.002,<4>,,0.05,<4>,,0.0014,<4>,C,0.0003,<4>,,0.0017,<4>,C,0.052,<4>,,0.5077,<4>,,0.573,<4>,C,0.0653,<4>,,10.8,<4>,,8.2,<4>,,4.9,<4>,,1.57,<4>,,4.687,<4>,M,,<4>,M,,<4>,,14,<4>,M,,<4>,M,,<4>,,6,<4>,,76,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/4/2004 22:45,2,1,,,0.025,<4>,,0.088,<4>,,0.11,<4>,C,0.022,<4>,,0.051,<4>,,0.0017,<4>,C,0.0008,<4>,,0.0025,<4>,C,0.054,<4>,,0.5821,<4>,,0.6808,<4>,C,0.0987,<4>,,12.8,<4>,,9.2,<4>,,6.6,<4>,,1.66,<4>,,5.793,<4>,M,,<4>,M,,<4>,,14,<4>,M,,<4>,M,,<4>,,8.5,<4>,,79,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/5/2004 1:15,2,1,,,0.02,<4>,,0.136,<4>,,0.138,<4>,C,0.002,<4>,,0.044,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,M,,<4>,,0.6786,<4>,C - M,,<4>,,15.6,<4>,,9.5,<4>,,10.9,<4>,,5.24,<4>,,3.82,<4>,M,,<4>,M,,<4>,,23,<4>,M,,<4>,M,,<4>,,29.6,<4>,,47,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/5/2004 3:45,2,1,,,0.018,<4>,,0.08,<4>,,0.083,<4>,C,0.003,<4>,,0.048,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,M,,<4>,,0.3639,<4>,C - M,,<4>,,8.7,<4>,,5.9,<4>,,5.1,<4>,,1.58,<4>,,3.055,<4>,M,,<4>,M,,<4>,,28,<4>,M,,<4>,M,,<4>,,9.8,<4>,,38,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/5/2004 6:15,2,1,,,0.024,<4>,,0.095,<4>,,0.095,<4>,C,0,<4>,,0.051,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,M,,<4>,,0.5204,<4>,C - M,,<4>,,11.3,<4>,,7.9,<4>,,6.1,<4>,,2.08,<4>,,4.95,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,12.4,<4>,,71,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,5/5/2004 8:45,2,1,,,0.03,<4>,,0.078,<4>,,0.079,<4>,C,0.001,<4>,,0.057,<4>,,0.0021,<4>,C,0.0065,<4>,,0.0086,<4>,C,0.066,<4>,M,,<4>,,0.4696,<4>,C - M,,<4>,,7.8,<4>,,5.5,<4>,,4.2,<4>,,1.09,<4>,,6.235,<4>,M,,<4>,M,,<4>,,12,<4>,M,,<4>,M,,<4>,,5,<4>,,82,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmfmnut,5/5/2004 11:25,1,1,,,0.014,<4>,,0.048,<4>,,0.054,<4>,C,0.006,<4>,,0.111,<4>,,0.0027,<4>,C,0.0184,<4>,,0.0211,<4>,C,0.132,<4>,,0.1376,<4>,,0.2014,<4>,C,0.0638,<4>,,4.5,<4>,,4,<4>,,1,<4>,,0.89,<4>,M,,<4>,,43,<4>,,21.5,<4>,,32.4,<4>,,5.8,<4>,,7.8,<4>,,5.8,<4>,,9,<4>,,0.8,<4>,,2018,<4>,,560.6,<4>,C,1.281,<4>
gtmfmnut,5/5/2004 11:26,1,2,,,0.014,<4>,,0.046,<4>,,0.048,<4>,C,0.002,<4>,,0.116,<4>,,0.0026,<4>,C,0.0188,<4>,,0.0214,<4>,C,0.137,<4>,,0.1378,<4>,,0.3086,<4>,C,0.1708,<4>,,4.6,<4>,,3.9,<4>,,1.3,<4>,,0.92,<4>,M,,<4>,,47,<4>,,21.5,<4>,,32.4,<4>,,5.8,<4>,,7.8,<4>,,4.7,<4>,,7,<4>,,0.8,<4>,,2018,<4>,,560.6,<4>,C,1.281,<4>
gtmpcnut,6/1/2004 6:45,2,1,,,0.055,<4>,,0.102,<4>,,0.142,<4>,C,0.04,<4>,,0.051,<4>,B,0.0014,<4>,C - B,,<4>,,0.0072,<4>,C,0.058,<4>,,0.6766,<4>,,0.6983,<4>,C,0.0217,<4>,,6.5,<4>,,3.9,<4>,,4.7,<4>,,1.73,<4>,,6.152,<4>,M,,<4>,M,,<4>,,26,<4>,M,,<4>,M,,<4>,,8.7,<4>,,32,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/1/2004 6:59,1,1,,,0.044,<4>,,0.105,<4>,,0.144,<4>,C,0.039,<4>,,0.035,<4>,B,0.0014,<4>,C - B,,<4>,,0.008,<4>,C,0.043,<4>,,0.7493,<4>,,0.8619,<4>,C,0.1126,<4>,,12,<4>,,9,<4>,,5.5,<4>,,2.36,<4>,,5.188,<4>,,50,<4>,,28.7,<4>,,21.3,<4>,,4.1,<4>,M,,<4>,,8,<4>,,50,<4>,M,,<4>,,291.4,<4>,,7.3,<4>,C,3.687,<4>
gtmpcnut,6/1/2004 7:00,1,2,,,0.043,<4>,,0.1,<4>,,0.148,<4>,C,0.048,<4>,,0.016,<4>,B,0.0014,<4>,C - B,,<4>,,0.0102,<4>,C,0.026,<4>,,0.6778,<4>,,0.9171,<4>,C,0.2393,<4>,,10.9,<4>,,8,<4>,,5.3,<4>,,2.37,<4>,,6.313,<4>,,49,<4>,,28.7,<4>,,21.3,<4>,,4.1,<4>,M,,<4>,,10.2,<4>,,37,<4>,M,,<4>,,291.4,<4>,,7.3,<4>,C,3.687,<4>
